
0.134510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.124510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.114510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.104510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.094510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.084510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.074510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.064510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.054510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.044510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.034510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.024510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.014510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.004510  2.129500  2.850000  0.000000  161.920000  0.000000  0.000000
0.000000  2.129500  0.000000  0.000000  0.000000  0.000000  0.000000
